Season,Round,Team,Player,PlayerUrl,Position,SelectionType,ScrapedAt
2026,6,St Kilda,M Owens,pp-st-kilda-saints--mitchito-owens,Gen. Forward,selected,2026-04-22 08:59
2026,6,Adelaide,I Cumming,pp-adelaide-crows--isaac-cumming,Midfielder,selected,2026-04-22 08:59
2026,6,Adelaide,S Berry,pp-adelaide-crows--sam-berry,Midfielder,selected,2026-04-22 08:59
2026,6,Adelaide,W Milera,pp-adelaide-crows--wayne-milera,Midfielder,selected,2026-04-22 08:59
2026,6,St Kilda,H Boxshall,pp-st-kilda-saints--hugh-boxshall,Midfielder,selected,2026-04-22 08:59
2026,6,St Kilda,M Hall,pp-st-kilda-saints--max-hall,Midfielder,selected,2026-04-22 08:59
2026,6,St Kilda,H Garcia,pp-st-kilda-saints--hugo-garcia,Midfielder,selected,2026-04-22 08:59
2026,6,Adelaide,B Keays,pp-adelaide-crows--ben-keays,Gen. Forward,selected,2026-04-22 08:59
2026,6,Adelaide,R Thilthorpe,pp-adelaide-crows--riley-thilthorpe,Gen. Forward,selected,2026-04-22 08:59
2026,6,Adelaide,B Cook,pp-adelaide-crows--brayden-cook,Gen. Forward,selected,2026-04-22 08:59
2026,6,St Kilda,J Sinclair,pp-st-kilda-saints--jack-sinclair,Gen. Defender,selected,2026-04-22 08:59
2026,6,St Kilda,B Hill,pp-st-kilda-saints--bradley-hill,Gen. Defender,selected,2026-04-22 08:59
2026,6,St Kilda,N W-Milera,pp-st-kilda-saints--nasiah-wanganeen-milera,Gen. Defender,selected,2026-04-22 08:59
2026,6,Adelaide,A N-Bullen,pp-adelaide-crows--alex-neal-bullen,Key Forward,selected,2026-04-22 08:59
2026,6,Adelaide,T Walker,pp-adelaide-crows--taylor-walker,Key Forward,selected,2026-04-22 08:59
2026,6,Adelaide,I Rankine,pp-adelaide-crows--izak-rankine,Key Forward,selected,2026-04-22 08:59
2026,6,St Kilda,J Silvagni,pp-st-kilda-saints--jack-silvagni,Key Defender,selected,2026-04-22 08:59
2026,6,St Kilda,C Wilkie,pp-st-kilda-saints--callum-wilkie,Key Defender,selected,2026-04-22 08:59
2026,6,St Kilda,J Carroll,pp-st-kilda-saints--jack-carroll,Key Defender,selected,2026-04-22 08:59
2026,6,Adelaide,L McAndrew,pp-adelaide-crows--lachlan-mcandrew,Ruck,selected,2026-04-22 08:59
2026,6,Adelaide,J Peatling,pp-adelaide-crows--james-peatling,Ruck,selected,2026-04-22 08:59
2026,6,Adelaide,J Rachele,pp-adelaide-crows--josh-rachele,Ruck,selected,2026-04-22 08:59
2026,6,St Kilda,T De Koning,pp-st-kilda-saints--tom-de-koning,Ruck,selected,2026-04-22 08:59
2026,6,St Kilda,S Flanders,pp-st-kilda-saints--sam-flanders,Ruck,selected,2026-04-22 08:59
2026,6,St Kilda,M Windhager,pp-st-kilda-saints--marcus-windhager,Ruck,selected,2026-04-22 08:59
2026,6,St Kilda,H Clark,pp-st-kilda-saints--hunter-clark,Interchange,interchange,2026-04-22 08:59
2026,6,St Kilda,L Stocker,pp-st-kilda-saints--liam-stocker,Interchange,interchange,2026-04-22 08:59
2026,6,St Kilda,D Butler,pp-st-kilda-saints--daniel-butler,Interchange,interchange,2026-04-22 08:59
2026,6,St Kilda,D Wilson,pp-st-kilda-saints--darcy-wilson,Interchange,interchange,2026-04-22 08:59
2026,6,St Kilda,M Phillipou,pp-st-kilda-saints--mattaes-phillipou,Interchange,interchange,2026-04-22 08:59
2026,6,St Kilda,A Hastie,pp-st-kilda-saints--angus-hastie,,emergency,2026-04-22 08:59
2026,6,St Kilda,A Tauru,pp-st-kilda-saints--alix-tauru,,emergency,2026-04-22 08:59
2026,6,St Kilda,L O'Connell,pp-st-kilda-saints--liam-o-connell,,emergency,2026-04-22 08:59
2026,6,Carlton,L Cowan,pp-carlton-blues--lachlan-cowan,Interchange,interchange,2026-04-22 08:59
2026,6,Carlton,J Smith,pp-carlton-blues--jagga-smith,Interchange,interchange,2026-04-22 08:59
2026,6,Carlton,M McGovern,pp-carlton-blues--mitch-mcgovern,Interchange,interchange,2026-04-22 08:59
2026,6,Carlton,T Byrne,pp-carlton-blues--talor-byrne,Interchange,interchange,2026-04-22 08:59
2026,6,Carlton,L Young,pp-carlton-blues--lewis-young,Interchange,interchange,2026-04-22 08:59
2026,6,Carlton,L Reidy,pp-carlton-blues--liam-reidy,,emergency,2026-04-22 08:59
2026,6,Carlton,F Young,pp-carlton-blues--flynn-young,,emergency,2026-04-22 08:59
2026,6,Carlton,J Boyd,pp-carlton-blues--jordan-boyd,,emergency,2026-04-22 08:59
2026,6,Carlton,H Dean,pp-carlton-blues--harry-dean,Key Defender,selected,2026-04-22 08:59
2026,6,Carlton,J Weitering,pp-carlton-blues--jacob-weitering,Key Defender,selected,2026-04-22 08:59
2026,6,Carlton,N Haynes,pp-carlton-blues--nick-haynes,Key Defender,selected,2026-04-22 08:59
2026,6,Collingwood,D McStay,pp-collingwood-magpies--daniel-mcstay,Key Forward,selected,2026-04-22 08:59
2026,6,Collingwood,J Elliott,pp-collingwood-magpies--jamie-elliott-1,Key Forward,selected,2026-04-22 08:59
2026,6,Collingwood,O Steene,pp-collingwood-magpies--oscar-steene,Key Forward,selected,2026-04-22 08:59
2026,6,Carlton,O Florent,pp-carlton-blues--oliver-florent,Gen. Defender,selected,2026-04-22 08:59
2026,6,Carlton,B Kemp,pp-carlton-blues--brodie-kemp,Gen. Defender,selected,2026-04-22 08:59
2026,6,Carlton,N Newman,pp-carlton-blues--nic-newman,Gen. Defender,selected,2026-04-22 08:59
2026,6,Collingwood,B McCreery,pp-collingwood-magpies--beau-mccreery,Gen. Forward,selected,2026-04-22 08:59
2026,6,Collingwood,N Daicos,pp-collingwood-magpies--nick-daicos,Gen. Forward,selected,2026-04-22 08:59
2026,6,Collingwood,L Schultz,pp-collingwood-magpies--lachlan-schultz,Gen. Forward,selected,2026-04-22 08:59
2026,6,Carlton,O Hollands,pp-carlton-blues--oliver-hollands,Midfielder,selected,2026-04-22 08:59
2026,6,Carlton,P Cripps,pp-carlton-blues--patrick-cripps,Midfielder,selected,2026-04-22 08:59
2026,6,Carlton,M Carroll,pp-carlton-blues--matt-carroll,Midfielder,selected,2026-04-22 08:59
2026,6,Collingwood,P Lipinski,pp-collingwood-magpies--patrick-lipinski,Midfielder,selected,2026-04-22 08:59
2026,6,Collingwood,S Pendlebury,pp-collingwood-magpies--scott-pendlebury,Midfielder,selected,2026-04-22 08:59
2026,6,Collingwood,E Allan,pp-collingwood-magpies--edward-allan,Midfielder,selected,2026-04-22 08:59
2026,6,Carlton,A Cerra,pp-carlton-blues--adam-cerra,Gen. Forward,selected,2026-04-22 08:59
2026,6,Carlton,E Hollands,pp-carlton-blues--elijah-hollands,Gen. Forward,selected,2026-04-22 08:59
2026,6,Carlton,B Ainsworth,pp-carlton-blues--ben-ainsworth,Gen. Forward,selected,2026-04-22 08:59
2026,6,Collingwood,I Quaynor,pp-collingwood-magpies--isaac-quaynor,Gen. Defender,selected,2026-04-22 08:59
2026,6,Collingwood,D Houston,pp-collingwood-magpies--dan-houston,Gen. Defender,selected,2026-04-22 08:59
2026,6,Collingwood,J Daicos,pp-collingwood-magpies--josh-daicos,Gen. Defender,selected,2026-04-22 08:59
2026,6,Carlton,W Hayward,pp-carlton-blues--will-hayward,Key Forward,selected,2026-04-22 08:59
2026,6,Carlton,H McKay,pp-carlton-blues--harry-mckay,Key Forward,selected,2026-04-22 08:59
2026,6,Carlton,F Evans,pp-carlton-blues--francis-evans,Key Forward,selected,2026-04-22 08:59
2026,6,Collingwood,B Frampton,pp-collingwood-magpies--billy-frampton,Key Defender,selected,2026-04-22 08:59
2026,6,Collingwood,J Howe,pp-collingwood-magpies--jeremy-howe,Key Defender,selected,2026-04-22 08:59
2026,6,Collingwood,B Maynard,pp-collingwood-magpies--brayden-maynard,Key Defender,selected,2026-04-22 08:59
2026,6,Carlton,M Pittonet,pp-carlton-blues--marc-pittonet,Ruck,selected,2026-04-22 08:59
2026,6,Carlton,Z Williams,pp-carlton-blues--zachary-williams,Ruck,selected,2026-04-22 08:59
2026,6,Carlton,S Walsh,pp-carlton-blues--sam-walsh,Ruck,selected,2026-04-22 08:59
2026,6,Collingwood,D Cameron,pp-collingwood-magpies--darcy-cameron,Ruck,selected,2026-04-22 08:59
2026,6,Collingwood,N Long,pp-collingwood-magpies--ned-long,Ruck,selected,2026-04-22 08:59
2026,6,Collingwood,J Crisp,pp-collingwood-magpies--jack-crisp,Ruck,selected,2026-04-22 08:59
2026,6,Collingwood,H Perryman,pp-collingwood-magpies--harry-perryman,Interchange,interchange,2026-04-22 08:59
2026,6,Collingwood,R Steele,pp-collingwood-magpies--roan-steele,Interchange,interchange,2026-04-22 08:59
2026,6,Collingwood,A Anderson,pp-collingwood-magpies--angus-anderson,Interchange,interchange,2026-04-22 08:59
2026,6,Collingwood,W Hayes,pp-collingwood-magpies--will-hayes-1,Interchange,interchange,2026-04-22 08:59
2026,6,Collingwood,T Membrey,pp-collingwood-magpies--tim-membrey,Interchange,interchange,2026-04-22 08:59
2026,6,Collingwood,W Parker,pp-collingwood-magpies--wil-parker,,emergency,2026-04-22 08:59
2026,6,Collingwood,L Sullivan,pp-collingwood-magpies--lachie-sullivan,,emergency,2026-04-22 08:59
2026,6,Collingwood,J Buller,pp-collingwood-magpies--jack-buller,,emergency,2026-04-22 08:59
2026,6,Geelong,L Humphries,pp-geelong-cats--lawson-humphries,Interchange,interchange,2026-04-22 08:59
2026,6,Geelong,Z Guthrie,pp-geelong-cats--zach-guthrie,Interchange,interchange,2026-04-22 08:59
2026,6,Geelong,J Bowes,pp-geelong-cats--jack-bowes,Interchange,interchange,2026-04-22 08:59
2026,6,Geelong,J Worpel,pp-geelong-cats--james-worpel,Interchange,interchange,2026-04-22 08:59
2026,6,Geelong,O Henry,pp-geelong-cats--oliver-henry,Interchange,interchange,2026-04-22 08:59
2026,6,Geelong,B Close,pp-geelong-cats--bradley-close,,emergency,2026-04-22 08:59
2026,6,Geelong,M Knevitt,pp-geelong-cats--mitchell-knevitt,,emergency,2026-04-22 08:59
2026,6,Geelong,J Henry,pp-geelong-cats--jack-henry,,emergency,2026-04-22 08:59
2026,6,Geelong,J Kolodjashnij,pp-geelong-cats--jake-kolodjashnij,Key Defender,selected,2026-04-22 08:59
2026,6,Geelong,C O'Sullivan,pp-geelong-cats--connor-o-sullivan,Key Defender,selected,2026-04-22 08:59
2026,6,Geelong,T Stewart,pp-geelong-cats--thomas-stewart,Key Defender,selected,2026-04-22 08:59
2026,6,Western Bulldogs,J Croft,pp-western-bulldogs--jordan-croft,Key Forward,selected,2026-04-22 08:59
2026,6,Western Bulldogs,A Naughton,pp-western-bulldogs--aaron-naughton,Key Forward,selected,2026-04-22 08:59
2026,6,Western Bulldogs,R West,pp-western-bulldogs--rhylee-west,Key Forward,selected,2026-04-22 08:59
2026,6,Geelong,M Blicavs,pp-geelong-cats--mark-blicavs,Gen. Defender,selected,2026-04-22 08:59
2026,6,Geelong,S De Koning,pp-geelong-cats--sam-de-koning,Gen. Defender,selected,2026-04-22 08:59
2026,6,Geelong,T Bruhn,pp-geelong-cats--tanner-bruhn,Gen. Defender,selected,2026-04-22 08:59
2026,6,Western Bulldogs,R Sanders,pp-western-bulldogs--ryley-sanders,Gen. Forward,selected,2026-04-22 08:59
2026,6,Western Bulldogs,S Darcy,pp-western-bulldogs--sam-darcy,Gen. Forward,selected,2026-04-22 08:59
2026,6,Western Bulldogs,J Freijah,pp-western-bulldogs--joel-freijah,Gen. Forward,selected,2026-04-22 08:59
2026,6,Geelong,O Dempsey,pp-geelong-cats--ollie-dempsey,Midfielder,selected,2026-04-22 08:59
2026,6,Geelong,B Smith,pp-geelong-cats--bailey-smith,Midfielder,selected,2026-04-22 08:59
2026,6,Geelong,O Mullin,pp-geelong-cats--oisin-mullin,Midfielder,selected,2026-04-22 08:59
2026,6,Western Bulldogs,S Davidson,pp-western-bulldogs--sam-davidson,Midfielder,selected,2026-04-22 08:59
2026,6,Western Bulldogs,M Bontempelli,pp-western-bulldogs--marcus-bontempelli,Midfielder,selected,2026-04-22 08:59
2026,6,Western Bulldogs,B Williams,pp-western-bulldogs--bailey-williams,Midfielder,selected,2026-04-22 08:59
2026,6,Geelong,J Cameron,pp-geelong-cats--jeremy-cameron,Gen. Forward,selected,2026-04-22 08:59
2026,6,Geelong,O Wiltshire,pp-geelong-cats--oliver-wiltshire,Gen. Forward,selected,2026-04-22 08:59
2026,6,Geelong,S Mannagh,pp-geelong-cats--shaun-mannagh,Gen. Forward,selected,2026-04-22 08:59
2026,6,Western Bulldogs,L Bramble,pp-western-bulldogs--lachlan-bramble,Gen. Defender,selected,2026-04-22 08:59
2026,6,Western Bulldogs,J O'Donnell,pp-western-bulldogs--james-o-donnell,Gen. Defender,selected,2026-04-22 08:59
2026,6,Western Bulldogs,B Dale,pp-western-bulldogs--bailey-dale,Gen. Defender,selected,2026-04-22 08:59
2026,6,Geelong,P Dangerfield,pp-geelong-cats--patrick-dangerfield,Key Forward,selected,2026-04-22 08:59
2026,6,Geelong,S Neale,pp-geelong-cats--shannon-neale,Key Forward,selected,2026-04-22 08:59
2026,6,Geelong,J Martin,pp-geelong-cats--jack-martin,Key Forward,selected,2026-04-22 08:59
2026,6,Western Bulldogs,M Sellwood,pp-western-bulldogs--michael-sellwood,Key Defender,selected,2026-04-22 08:59
2026,6,Western Bulldogs,B Khamis,pp-western-bulldogs--buku-khamis,Key Defender,selected,2026-04-22 08:59
2026,6,Western Bulldogs,R Lobb,pp-western-bulldogs--rory-lobb,Key Defender,selected,2026-04-22 08:59
2026,6,Geelong,M Edwards,pp-geelong-cats--mitchell-edwards,Ruck,selected,2026-04-22 08:59
2026,6,Geelong,T Atkins,pp-geelong-cats--tom-atkins,Ruck,selected,2026-04-22 08:59
2026,6,Geelong,M Holmes,pp-geelong-cats--max-holmes,Ruck,selected,2026-04-22 08:59
2026,6,Western Bulldogs,W Lewis,pp-western-bulldogs--will-lewis,Ruck,selected,2026-04-22 08:59
2026,6,Western Bulldogs,M Kennedy,pp-western-bulldogs--matthew-kennedy-1,Ruck,selected,2026-04-22 08:59
2026,6,Western Bulldogs,E Richards,pp-western-bulldogs--ed-richards,Ruck,selected,2026-04-22 08:59
2026,6,Western Bulldogs,L Jaques,pp-western-bulldogs--lachie-jaques,Interchange,interchange,2026-04-22 08:59
2026,6,Western Bulldogs,L Emmett,pp-western-bulldogs--louis-emmett,Interchange,interchange,2026-04-22 08:59
2026,6,Western Bulldogs,T Liberatore,pp-western-bulldogs--thomas-liberatore,Interchange,interchange,2026-04-22 08:59
2026,6,Western Bulldogs,O Baker,pp-western-bulldogs--oskar-baker,Interchange,interchange,2026-04-22 08:59
2026,6,Western Bulldogs,C Hynes,pp-western-bulldogs--cooper-hynes,Interchange,interchange,2026-04-22 08:59
2026,6,Western Bulldogs,J Busslinger,pp-western-bulldogs--jedd-busslinger,,emergency,2026-04-22 08:59
2026,6,Western Bulldogs,L McNeil,pp-western-bulldogs--lachlan-mcneil,,emergency,2026-04-22 08:59
2026,6,Western Bulldogs,L Cleary,pp-western-bulldogs--luke-cleary,,emergency,2026-04-22 08:59
2026,6,Sydney,R Bice,pp-sydney-swans--riley-bice,Interchange,interchange,2026-04-22 08:59
2026,6,Sydney,J Rowbottom,pp-sydney-swans--james-rowbottom,Interchange,interchange,2026-04-22 08:59
2026,6,Sydney,A Sheldrick,pp-sydney-swans--angus-sheldrick,Interchange,interchange,2026-04-22 08:59
2026,6,Sydney,L McDonald,pp-sydney-swans--logan-mcdonald,Interchange,interchange,2026-04-22 08:59
2026,6,Sydney,C Warner,pp-sydney-swans--corey-warner,Interchange,interchange,2026-04-22 08:59
2026,6,Sydney,H McLean,pp-sydney-swans--hayden-mclean,,emergency,2026-04-22 08:59
2026,6,Sydney,B Cootee,pp-sydney-swans--billy-cootee,,emergency,2026-04-22 08:59
2026,6,Sydney,P Ladhams,pp-sydney-swans--peter-ladhams,,emergency,2026-04-22 08:59
2026,6,Sydney,J Hamling,pp-sydney-swans--joel-hamling,Key Defender,selected,2026-04-22 08:59
2026,6,Sydney,T McCartin,pp-sydney-swans--tom-mccartin,Key Defender,selected,2026-04-22 08:59
2026,6,Sydney,S Wicks,pp-sydney-swans--sam-wicks,Key Defender,selected,2026-04-22 08:59
2026,6,GWS Giants,C Brown,pp-greater-western-sydney-giants--callum-brown-1,Key Forward,selected,2026-04-22 08:59
2026,6,GWS Giants,J Stringer,pp-greater-western-sydney-giants--jake-stringer,Key Forward,selected,2026-04-22 08:59
2026,6,GWS Giants,J Riccardi,pp-greater-western-sydney-giants--jake-riccardi,Key Forward,selected,2026-04-22 08:59
2026,6,Sydney,M Roberts,pp-sydney-swans--matthew-roberts,Gen. Defender,selected,2026-04-22 08:59
2026,6,Sydney,N Blakey,pp-sydney-swans--nick-blakey,Gen. Defender,selected,2026-04-22 08:59
2026,6,Sydney,C Mills,pp-sydney-swans--callum-mills,Gen. Defender,selected,2026-04-22 08:59
2026,6,GWS Giants,X O'Halloran,pp-greater-western-sydney-giants--xavier-o-halloran,Gen. Forward,selected,2026-04-22 08:59
2026,6,GWS Giants,T Bedford,pp-greater-western-sydney-giants--toby-bedford,Gen. Forward,selected,2026-04-22 08:59
2026,6,GWS Giants,P Gothard,pp-greater-western-sydney-giants--phoenix-gothard,Gen. Forward,selected,2026-04-22 08:59
2026,6,Sydney,J Serong,pp-sydney-swans--jai-serong,Midfielder,selected,2026-04-22 08:59
2026,6,Sydney,I Heeney,pp-sydney-swans--isaac-heeney,Midfielder,selected,2026-04-22 08:59
2026,6,Sydney,J Lloyd,pp-sydney-swans--jake-lloyd,Midfielder,selected,2026-04-22 08:59
2026,6,GWS Giants,R Angwin,pp-greater-western-sydney-giants--ryan-angwin,Midfielder,selected,2026-04-22 08:59
2026,6,GWS Giants,C Oliver,pp-greater-western-sydney-giants--clayton-oliver,Midfielder,selected,2026-04-22 08:59
2026,6,GWS Giants,H Thomas,pp-greater-western-sydney-giants--harvey-thomas,Midfielder,selected,2026-04-22 08:59
2026,6,Sydney,H Cunningham,pp-sydney-swans--harry-cunningham,Gen. Forward,selected,2026-04-22 08:59
2026,6,Sydney,T Papley,pp-sydney-swans--tom-papley,Gen. Forward,selected,2026-04-22 08:59
2026,6,Sydney,J Jordon,pp-sydney-swans--james-jordon,Gen. Forward,selected,2026-04-22 08:59
2026,6,GWS Giants,L Whitfield,pp-greater-western-sydney-giants--lachie-whitfield,Gen. Defender,selected,2026-04-22 08:59
2026,6,GWS Giants,L Ash,pp-greater-western-sydney-giants--lachlan-ash,Gen. Defender,selected,2026-04-22 08:59
2026,6,GWS Giants,H Himmelberg,pp-greater-western-sydney-giants--harrison-himmelberg,Gen. Defender,selected,2026-04-22 08:59
2026,6,Sydney,J Amartey,pp-sydney-swans--joel-amartey,Key Forward,selected,2026-04-22 08:59
2026,6,Sydney,C Curnow,pp-sydney-swans--charlie-curnow,Key Forward,selected,2026-04-22 08:59
2026,6,Sydney,M Rosas,pp-sydney-swans--malcolm-rosas,Key Forward,selected,2026-04-22 08:59
2026,6,GWS Giants,J Laverde,pp-greater-western-sydney-giants--jayden-laverde,Key Defender,selected,2026-04-22 08:59
2026,6,GWS Giants,C Idun,pp-greater-western-sydney-giants--connor-idun,Key Defender,selected,2026-04-22 08:59
2026,6,GWS Giants,J Buckley,pp-greater-western-sydney-giants--jack-buckley,Key Defender,selected,2026-04-22 08:59
2026,6,Sydney,B Grundy,pp-sydney-swans--brodie-grundy,Ruck,selected,2026-04-22 08:59
2026,6,Sydney,C Warner,pp-sydney-swans--chad-warner,Ruck,selected,2026-04-22 08:59
2026,6,Sydney,J McInerney,pp-sydney-swans--justin-mcinerney,Ruck,selected,2026-04-22 08:59
2026,6,GWS Giants,L Aleer,pp-greater-western-sydney-giants--leek-aleer,Ruck,selected,2026-04-22 08:59
2026,6,GWS Giants,T Greene,pp-greater-western-sydney-giants--toby-greene,Ruck,selected,2026-04-22 08:59
2026,6,GWS Giants,F Callaghan,pp-greater-western-sydney-giants--finn-callaghan,Ruck,selected,2026-04-22 08:59
2026,6,GWS Giants,J Fonti,pp-greater-western-sydney-giants--joseph-fonti,Interchange,interchange,2026-04-22 08:59
2026,6,GWS Giants,H Rowston,pp-greater-western-sydney-giants--harry-rowston,Interchange,interchange,2026-04-22 08:59
2026,6,GWS Giants,T McMullin,pp-greater-western-sydney-giants--toby-mcmullin,Interchange,interchange,2026-04-22 08:59
2026,6,GWS Giants,O Hannaford,pp-greater-western-sydney-giants--oliver-hannaford,Interchange,interchange,2026-04-22 08:59
2026,6,GWS Giants,N Madden,pp-greater-western-sydney-giants--nick-madden,Interchange,interchange,2026-04-22 08:59
2026,6,GWS Giants,J Hogan,pp-greater-western-sydney-giants--jesse-hogan,,emergency,2026-04-22 08:59
2026,6,GWS Giants,C Stone,pp-greater-western-sydney-giants--conor-stone,,emergency,2026-04-22 08:59
2026,6,GWS Giants,J Leake,pp-greater-western-sydney-giants--james-leake,,emergency,2026-04-22 08:59
2026,6,Gold Coast,J Walter,pp-gold-coast-suns--jed-walter,Interchange,interchange,2026-04-22 08:59
2026,6,Gold Coast,W Graham,pp-gold-coast-suns--will-graham,Interchange,interchange,2026-04-22 08:59
2026,6,Gold Coast,J Rogers,pp-gold-coast-suns--jake-rogers,Interchange,interchange,2026-04-22 08:59
2026,6,Gold Coast,Z Uwland,pp-gold-coast-suns--zeke-uwland,Interchange,interchange,2026-04-22 08:59
2026,6,Gold Coast,O Adams,pp-gold-coast-suns--oscar-adams,Interchange,interchange,2026-04-22 08:59
2026,6,Gold Coast,N Moyle,pp-gold-coast-suns--ned-moyle,,emergency,2026-04-22 08:59
2026,6,Gold Coast,L Gulbin,pp-gold-coast-suns--lachlan-gulbin,,emergency,2026-04-22 08:59
2026,6,Gold Coast,B Jepson,pp-gold-coast-suns--ben-jepson,,emergency,2026-04-22 08:59
2026,6,Gold Coast,M Andrew,pp-gold-coast-suns--mac-andrew,Key Defender,selected,2026-04-22 08:59
2026,6,Gold Coast,S Collins,pp-gold-coast-suns--samuel-collins,Key Defender,selected,2026-04-22 08:59
2026,6,Gold Coast,B Uwland,pp-gold-coast-suns--bodhi-uwland,Key Defender,selected,2026-04-22 08:59
2026,6,Essendon,I Kako,pp-essendon-bombers--isaac-kako,Key Forward,selected,2026-04-22 08:59
2026,6,Essendon,P Wright,pp-essendon-bombers--peter-wright,Key Forward,selected,2026-04-22 08:59
2026,6,Essendon,A May,pp-essendon-bombers--archie-may,Key Forward,selected,2026-04-22 08:59
2026,6,Gold Coast,J Noble,pp-gold-coast-suns--john-noble,Gen. Defender,selected,2026-04-22 08:59
2026,6,Gold Coast,W Powell,pp-gold-coast-suns--wil-powell,Gen. Defender,selected,2026-04-22 08:59
2026,6,Gold Coast,D Rioli,pp-gold-coast-suns--daniel-rioli,Gen. Defender,selected,2026-04-22 08:59
2026,6,Essendon,S Durham,pp-essendon-bombers--sam-durham,Gen. Forward,selected,2026-04-22 08:59
2026,6,Essendon,N Caddy,pp-essendon-bombers--nate-caddy,Gen. Forward,selected,2026-04-22 08:59
2026,6,Essendon,K Langford,pp-essendon-bombers--kyle-langford,Gen. Forward,selected,2026-04-22 08:59
